track_id,row_id,rank,shop,title,link,sku_name,price,orig,tag,height,height_evidence,bundle,custom,exclude
T3,R056-S023,56,佰舒顿BOIRSDOL家具,床垫子1米5x2米家庭用软垫卧室静音弹簧180x200出租房专用20cm厚,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=594327913928,舒适升级:防螨面料+碳钢独立簧+乳胶 舒适22cm,460.0,553.0,平台加补后,,,False,False,
T3,R056-S024,56,佰舒顿BOIRSDOL家具,床垫子1米5x2米家庭用软垫卧室静音弹簧180x200出租房专用20cm厚,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=594327913928,软硬双面:防螨面料+碳钢独立簧+棕乳胶 双面23cm,523.0,628.0,平台加补后,,,False,False,
T3,R064-S003,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,A偏硬8CM=6cm黄麻3E棕+防螨羊绒面料,314.54,795.0,平台加补后,8.0,8cm=,False,False,
T3,R064-S004,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,B偏硬8CM=6cm黄麻3E棕+防螨竹炭面料,314.54,795.0,平台加补后,8.0,8cm=,False,False,
T3,R064-S005,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,A偏硬10CM=8cm黄麻3E棕+防螨羊绒面料,428.4,1021.0,平台加补后,10.0,10cm=,False,False,
T3,R064-S006,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,B偏硬10CM=8cm黄麻3E棕+防螨竹炭面料,428.4,1021.0,平台加补后,10.0,10cm=,False,False,
T3,R064-S007,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,A适中7CM=4cm黄麻3E棕+1cm乳胶+防螨羊绒面料,321.27,804.0,平台加补后,7.0,7cm=,False,False,
T3,R064-S008,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,B适中7CM=4cm黄麻3E棕+1cm乳胶+防螨竹炭面料,321.27,804.0,平台加补后,7.0,7cm=,False,False,
T3,R064-S009,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,A适中9CM=6cm黄麻3E棕+1cm乳胶+防螨羊绒面料,415.65,1003.0,平台加补后,9.0,9cm=,False,False,
T3,R064-S010,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,B适中9CM=6cm黄麻3E棕+1cm乳胶+防螨竹炭面料,415.65,1003.0,平台加补后,9.0,9cm=,False,False,
T3,R064-S011,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,A适中11CM=8cm黄麻3E棕+1cm乳胶+防螨羊绒面料,499.8,1119.0,平台加补后,11.0,11cm=,False,False,
T3,R064-S012,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,B适中11CM=8cm黄麻3E棕+1cm乳胶+防螨竹炭面料,499.8,1119.0,平台加补后,11.0,11cm=,False,False,
T3,R064-S013,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,舒适升级A款8CM=4cm黄麻3E棕+2cm乳胶+防螨羊绒面料,448.8,1049.0,平台加补后,8.0,8cm=,False,False,
T3,R064-S014,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,舒适升级B款8CM=4cm黄麻3E棕+2cm乳胶+防螨竹炭面料,448.8,1049.0,平台加补后,8.0,8cm=,False,False,
T3,R064-S015,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,舒适升级A款10CM=6cm黄麻3E棕+2cm乳胶+防螨羊绒面料,519.35,1146.0,平台加补后,10.0,10cm=,False,False,
T3,R064-S016,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,舒适升级B款10CM=6cm黄麻3E棕+2cm乳胶+防螨竹炭面料,519.35,1146.0,平台加补后,10.0,10cm=,False,False,
T3,R064-S019,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,Pro拆洗A【偏硬护脊】6CM=4cm黄麻3E棕+防螨羊绒面料,365.79,866.0,平台加补后,6.0,6cm=,False,False,
T3,R064-S020,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,Pro拆洗A【偏硬护脊】8CM=6cm黄麻3E棕+防螨羊绒面料,437.19,966.0,平台加补后,8.0,8cm=,False,False,
T3,R064-S021,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,Pro拆洗A【软硬两用】10CM=6cm黄麻3E棕+2cm乳胶+防螨羊绒面料,675.75,1629.0,平台加补后,10.0,10cm=,False,False,
T3,R064-S022,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【护脊Pro】6CM=4cmS型黄麻+防螨羊绒面料,415.65,1003.0,平台加补后,6.0,6cm=,False,False,
T3,R064-S023,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【护脊Pro】8CM=6cmS型黄麻+防螨羊绒面料,553.35,1194.0,平台加补后,8.0,8cm=,False,False,
T3,R064-S024,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【护脊Pro】10CM=8cmS型黄麻+防螨羊绒面料,759.9,1745.0,平台加补后,10.0,10cm=,False,False,
T3,R064-S025,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【适中Pro】7CM=1cm乳胶+4cmS型黄麻+防螨羊绒面料,472.6,1082.0,平台加补后,7.0,7cm=,False,False,
T3,R064-S026,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【适中Pro】9CM=1cm乳胶+6cmS型黄麻+防螨羊绒面料,659.6,1606.0,平台加补后,9.0,9cm=,False,False,
T3,R064-S027,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【适中Pro】11CM=1cm乳胶+8cmS型黄麻+防螨羊绒面料,804.1,1806.0,平台加补后,11.0,11cm=,False,False,
T3,R064-S028,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【舒适Pro】8CM=2cm乳胶+4cmS型黄麻+防螨羊绒面料,597.55,1521.0,平台加补后,8.0,8cm=,False,False,
T3,R064-S029,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【舒适Pro】10CM=2cm乳胶+6cmS型黄麻+防螨羊绒面料,724.2,1696.0,平台加补后,10.0,10cm=,False,False,
T3,R064-S030,64,宝康杰家居旗舰店,天然椰棕榈床垫硬垫子儿童护脊乳胶黄麻棕垫床家用卧室榻榻米定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=968349160470,【舒适Pro】12CM=2cm乳胶+8cmS型黄麻+防螨羊绒面料,878.9,1910.0,平台加补后,12.0,12cm=,False,False,
T3,R068-S001,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口一代款95D】2.5cm (送内套+防螨外套),325.0,501.0,店铺优惠后,,,False,False,
T3,R068-S002,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口一代款95D】3.5cm (送内套+防螨外套),407.0,597.0,店铺优惠后,,,False,False,
T3,R068-S003,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口一代款95D】5cm(送内套+防螨外套),489.0,693.0,店铺优惠后,,,False,False,
T3,R068-S004,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口一代款95D】7.5cm (送内套+防螨外套),631.0,861.0,店铺优惠后,,,False,False,
T3,R068-S005,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口一代款95D】10cm (送内套+防螨外套),795.0,1053.0,店铺优惠后,,,False,False,
T3,R068-S007,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口二代款105D】2.5cm (送内套+防螨外套),375.0,559.0,店铺优惠后,,,False,False,
T3,R068-S008,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口二代款105D】3.5cm (送内套+防螨外套),509.0,717.0,店铺优惠后,,,False,False,
T3,R068-S009,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口二代款105D】5cm (送内套+防螨外套),550.0,765.0,店铺优惠后,,,False,False,
T3,R068-S010,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口二代款105D】7.5cm (送内套+防螨外套),733.0,981.0,店铺优惠后,,,False,False,
T3,R068-S011,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口二代款105D】10cm (送内套+防螨外套),917.0,1197.0,店铺优惠后,,,False,False,
T3,R068-S013,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,热销【升级三代款115D】2.5cm (送内套+防螨外套),468.0,669.0,店铺优惠后,,,False,False,
T3,R068-S014,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,热销【升级三代款115D】3.5cm (送内套+防螨外套),542.0,756.0,店铺优惠后,,,False,False,
T3,R068-S015,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,热销【升级三代款115D】5cm (送内套+防螨外套),602.0,826.0,店铺优惠后,,,False,False,
T3,R068-S016,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,热销【升级三代款115D】7.5cm (送内套+防螨外套),738.0,987.0,店铺优惠后,,,False,False,
T3,R068-S017,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,热销【升级三代款115D】10cm (送内套+防螨外套),898.0,1175.0,店铺优惠后,,,False,False,
T3,R068-S040,68,Royal vip泰国乳胶总部,泰国乳胶床垫正品官方旗舰店家用10cm厚5学生宿舍软全橡胶薄垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=775750528964,【泰国进口一代款95D】5cm (送内套+防螨外套),309.0,482.0,店铺优惠后,,,False,False,
T3,R076-S001,76,梦百合官方旗舰店,梦百合快充薄垫学生宿舍记忆棉床垫租房专用床垫子单人褥子榻榻米,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=898040606679,快充薄垫AirPro（5cm）,967.3,1448.0,秒杀价,5.0,（5cm）,False,False,
T3,R084-S001,84,喜临门官方旗舰店,【原野垫】喜临门学生宿舍单人租房记忆棉榻榻米折叠软垫薄垫床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=886950842011,原野垫青春版  厚度5cm,560.15,959.0,平台加补后,5.0,厚度5cm,False,False,
T3,R084-S002,84,喜临门官方旗舰店,【原野垫】喜临门学生宿舍单人租房记忆棉榻榻米折叠软垫薄垫床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=886950842011,原野垫  厚度10cm,687.65,1109.0,平台加补后,10.0,厚度10cm,False,False,
T3,R084-S003,84,喜临门官方旗舰店,【原野垫】喜临门学生宿舍单人租房记忆棉榻榻米折叠软垫薄垫床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=886950842011,小宇宙1.0  厚度6cm,883.15,1339.0,平台加补后,6.0,厚度6cm,False,False,
T3,R084-S004,84,喜临门官方旗舰店,【原野垫】喜临门学生宿舍单人租房记忆棉榻榻米折叠软垫薄垫床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=886950842011,小宇宙升级3.0 厚度6cm,951.15,1419.0,平台加补后,6.0,厚度6cm,False,False,
T3,R092-S003,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶95D厚度3.5cm (亲民款+带内外套),386.2,585.2,平台加补后,3.5,厚度3.5cm,False,False,
T3,R092-S004,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶95D厚度5cm( 亲民款+带内外套),469.1,683.1,平台加补后,5.0,厚度5cm,False,False,
T3,R092-S005,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶95D厚度7.5cm (亲民款+带内外套),635.35,878.35,平台加补后,7.5,厚度7.5cm,False,False,
T3,R092-S006,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶95D厚度10cm (亲民款+带内外套),812.25,1086.25,平台加补后,10.0,厚度10cm,False,False,
T3,R092-S009,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶105D厚度3.5cm (酒店奢华款+内外套),479.2,695.2,平台加补后,3.5,厚度3.5cm,False,False,
T3,R092-S010,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶105D厚度5cm (酒店奢华款+内外套),563.1,793.1,平台加补后,5.0,厚度5cm,False,False,
T3,R092-S011,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶105D厚度7.5cm (酒店奢华款+内外套),728.35,988.35,平台加补后,7.5,厚度7.5cm,False,False,
T3,R092-S012,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶105D厚度10cm (酒店奢华款+内外套),926.0,1221.0,平台加补后,10.0,厚度10cm,False,False,
T3,R092-S014,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,钢印认证115D厚度5cm (高支撑+护腰护脊),646.0,891.0,平台加补后,5.0,厚度5cm,False,False,
T3,R092-S015,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,钢印认证115D厚度7.5cm (高支撑+护腰护脊),812.25,1086.25,平台加补后,7.5,厚度7.5cm,False,False,
T3,R092-S036,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=969996685431,整张乳胶95D厚度5cm (亲民款+带内外套),303.0,488.0,平台加补后,5.0,厚度5cm,False,False,
T3,R102-S001,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,特惠款:防螨抑菌+加密整网簧 20cm适中,340.42,429.0,平台加补后,,,False,False,
T3,R102-S002,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,特惠款:防螨抑菌+加密整网簧+3E棕 22cm偏硬,420.0,524.0,平台加补后,,,False,False,
T3,R102-S003,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,特惠款:防螨抑菌+加密整网簧+乳胶 22cm偏软,420.0,524.0,平台加补后,,,False,False,
T3,R102-S004,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,实用款:防螨抑菌+碳钢加固簧 20cm适中,375.58,471.0,平台加补后,,,False,False,
T3,R102-S005,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,实用款:防螨抑菌+碳钢加固簧+3E棕 22cm偏硬,434.0,541.0,平台加补后,,,False,False,
T3,R102-S006,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,实用款:防螨抑菌+碳钢加固簧+乳胶 22cm偏软,434.0,541.0,平台加补后,,,False,False,
T3,R102-S007,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,弹簧新升级❤️:防螨抑菌+独立静音簧 20cm适中,400.0,500.0,平台加补后,,,False,False,
T3,R102-S008,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,弹簧新升级❤️:防螨抑菌+独立静音簧 +3E棕 22cm偏硬,445.0,553.0,平台加补后,,,False,False,
T3,R102-S009,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,弹簧新升级❤️:防螨抑菌+独立静音簧 +乳胶 22cm偏软,445.0,553.0,平台加补后,,,False,False,
T3,R102-S010,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,弹簧新升级❤️:防螨抑菌+独立静音簧 +棕乳胶 23cm两用,495.0,612.0,平台加补后,,,False,False,
T3,R102-S011,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,家用首选❤️:3D透气+尊贵布袋簧 20cm适中,649.0,794.0,平台加补后,,,False,False,
T3,R102-S012,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,家用首选❤️:3D透气+尊贵布袋簧+3E棕 22cm偏硬,700.0,853.0,平台加补后,,,False,False,
T3,R102-S013,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,家用首选❤️:3D透气+尊贵布袋簧+乳胶 22cm偏软,700.0,853.0,平台加补后,,,False,False,
T3,R102-S014,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,家用首选❤️:3D透气+尊贵布袋簧+棕乳胶 23cm双面,809.0,982.0,平台加补后,,,False,False,
T3,R102-S015,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,特惠款:亲肤透气+加密整网簧 20cm适中,340.42,429.0,平台加补后,,,False,False,
T3,R102-S016,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,特惠款:亲肤透气+加密整网簧+乳胶 22cm偏软,420.0,524.0,平台加补后,,,False,False,
T3,R102-S017,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,特惠款:亲肤透气+加密整网簧+3E棕 22cm偏硬,420.0,524.0,平台加补后,,,False,False,
T3,R102-S018,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,实用款:亲肤透气+碳钢加固簧 20cm适中,375.58,471.0,平台加补后,,,False,False,
T3,R102-S019,102,佰舒顿BOIRSDOL家具,席梦思床垫1米5家用卧室独立弹簧厚20cm乳胶软垫180x200租房专用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1066888440277,实用款:亲肤透气+碳钢加固簧+乳胶 22cm偏软,434.0,541.0,平台加补后,,,False,False,
