row_id,rank,shop,title,link,sku_name,price,orig,tag,height,height_evidence,bundle,custom,exclude
R165-S036,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款6cm厚一体(防螨针织+0胶水3E棕),207.0,395.0,店铺优惠后,6.0,6cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S037,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款6cm厚折叠(防螨针织+0胶水3E棕),207.0,395.0,店铺优惠后,6.0,6cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S038,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款8cm厚(防螨针织+0胶水3E棕)一体/折叠 可选,276.0,485.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S039,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款10cm厚(防螨针织+0胶水3E棕)一体/折叠 可选,365.0,625.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S040,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款7cm厚(防螨针织+1cm乳胶+0胶水3E棕)一体/折叠 可选,281.0,490.0,店铺优惠后,7.0,7cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S041,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款8cm厚(防螨针织+2cm高弹棉+0胶水3E棕)一体/折叠 可选,282.0,492.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S042,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款9cm厚(防螨针织+1cm乳胶+0胶水3E棕)一体/折叠 可选,338.0,595.0,店铺优惠后,9.0,9cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S043,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款10cm厚(防螨针织+2cm乳胶+0胶水3E棕)一体/折叠 可选,426.0,695.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S044,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,B款10cm厚(防螨针织+2cm高弹棉+0胶水3E棕)一体/折叠 可选,367.0,628.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S045,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,F款星愿8cm厚(天然亚麻+护脊白毡棕),467.0,741.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S046,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,F款星愿8cm厚(天然亚麻+护脊白毡棕+2cm乳胶),516.0,797.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S047,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,F款星愿10cm厚(天然亚麻+护脊白毡棕),556.0,848.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S048,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,F款星愿10cm厚(天然亚麻+护脊白毡棕+2cm乳胶),605.0,904.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S049,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,F款星愿15cm厚(天然亚麻+护脊白毡棕+2cm高弹棉),784.0,1113.0,店铺优惠后,15.0,15cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S050,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,F款星愿18cm厚(天然亚麻+护脊白毡棕+2cm高弹棉),915.0,1262.0,店铺优惠后,18.0,18cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S051,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,F款星愿20cm厚(天然亚麻+护脊白毡棕+2cm高弹棉),1002.0,1361.0,店铺优惠后,20.0,20cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S052,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,D款6cm厚(经典织棉+0胶水3E棕+20年质保)一体/折叠 可选,198.0,385.0,店铺优惠后,6.0,6cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S053,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,D款7cm厚(经典织棉+1cm乳胶+0胶水3E棕+20年质保)一体/折叠 可选,272.0,480.0,店铺优惠后,7.0,7cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S054,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,D款8cm厚(经典织棉+2cm竹炭透气棉+0胶水3E棕+20年质保)一体/折叠 可选,270.0,478.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S055,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,D款10cm厚(经典织棉+2cm竹炭透气棉+0胶水3E棕+20年质保)一体/折叠 可选,352.0,611.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S056,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,C款6cm厚(提花针织+护脊白毡棕)一体/折叠 可选,360.0,620.0,店铺优惠后,6.0,6cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S057,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,C款8cm厚(提花针织+护脊白毡棕)一体/折叠 可选,429.0,698.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S058,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,C款8cm厚(提花针织+护脊白毡棕+2cm乳胶)一体/折叠 可选,564.0,857.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S059,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,C款10cm厚(提花针织+护脊白毡棕)一体/折叠 可选,506.0,786.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S060,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,C款10cm厚(提花针织+护脊白毡棕+2cm乳胶)一体/折叠 可选,632.0,935.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S061,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,C款12cm厚(提花针织+护脊白毡棕+2cm乳胶)一体/折叠 可选,731.0,1053.0,店铺优惠后,12.0,12cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S062,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,G款星愿6cm厚(天然亚麻+S型护脊黄麻),551.0,843.0,店铺优惠后,6.0,6cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S063,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,G款星愿8cm厚(天然亚麻+S型护脊黄麻),739.0,1062.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S064,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,G款星愿8cm厚(天然亚麻+S型护脊黄麻+2cm乳胶),715.0,1035.0,店铺优惠后,8.0,8cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S065,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,G款星愿10cm厚(天然亚麻+S型护脊黄麻),905.0,1250.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R165-S066,165,冰兰家居旗舰店,天然椰棕床垫棕垫1.8m1.5米硬黄麻棕含乳胶儿童席梦思可折叠定做,https://detail.tmall.com/item.htm?id=565920860490&sku_properties=21433%3A50753460,G款星愿10cm厚(天然亚麻+S型护脊黄麻+2cm乳胶),885.0,1228.0,店铺优惠后,10.0,10cm厚,False,False,同商品SKU名+价格重复（空白归一）
R166-S001,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度2.5cm *经济实惠,375.21,416.9,平台加补后,2.5,厚度2.5cm,False,False,
R166-S002,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度3.5cm *经济实惠,445.5,495.0,平台加补后,3.5,厚度3.5cm,False,False,
R166-S003,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度5cm *经济实惠,448.23,592.9,平台加补后,5.0,厚度5cm,False,False,
R166-S004,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度7.5cm *经济实惠,711.81,790.9,平台加补后,7.5,厚度7.5cm,False,False,
R166-S005,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度10cm *经济实惠,899.91,999.9,平台加补后,10.0,厚度10cm,False,False,
R166-S006,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度15cm *经济实惠,1404.81,1560.9,平台加补后,15.0,厚度15cm,False,False,
R166-S007,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度2.5cm 【含量更高】,474.21,526.9,平台加补后,2.5,厚度2.5cm,False,False,
R166-S008,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度3.5cm 【含量更高】,544.5,605.0,平台加补后,3.5,厚度3.5cm,False,False,
R166-S009,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度5cm 【含量更高】,632.61,702.9,平台加补后,5.0,厚度5cm,False,False,
R166-S010,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度7.5cm 【含量更高】,810.81,900.9,平台加补后,7.5,厚度7.5cm,False,False,
R166-S011,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度10cm 【含量更高】,1028.61,1142.9,平台加补后,10.0,厚度10cm,False,False,
R166-S012,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度15cm 【含量更高】,1503.81,1670.9,平台加补后,15.0,厚度15cm,False,False,
R166-S013,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯5cm （喜欢硬度更高拍这个）,731.61,812.9,平台加补后,,,False,False,
R166-S014,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯7.5cm （喜欢硬度更高拍这个）,909.81,1010.9,平台加补后,,,False,False,
R166-S015,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯10cm （喜欢硬度更高拍这个）,1127.61,1252.9,平台加补后,,,False,False,
R166-S016,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯15cm （喜欢硬度更高拍这个）,1602.81,1780.9,平台加补后,,,False,False,
R166-S017,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度2.5cm *经济实惠,318.51,416.9,平台加补后,2.5,厚度2.5cm,False,False,
R166-S018,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度3.5cm *经济实惠,378.0,495.0,平台加补后,3.5,厚度3.5cm,False,False,
R166-S019,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度5cm *经济实惠,448.11,592.9,平台加补后,5.0,厚度5cm,False,False,
R166-S020,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度7.5cm *经济实惠,604.71,790.9,平台加补后,7.5,厚度7.5cm,False,False,
R166-S021,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度10cm *经济实惠,764.91,999.9,平台加补后,10.0,厚度10cm,False,False,
R166-S022,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,母婴级全乳胶95D厚度15cm *经济实惠,1404.81,1560.9,平台加补后,15.0,厚度15cm,False,False,同商品SKU名+价格重复（空白归一）
R166-S023,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度2.5cm 【含量更高】,397.71,526.9,平台加补后,2.5,厚度2.5cm,False,False,
R166-S024,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度3.5cm 【含量更高】,457.38,605.0,平台加补后,3.5,厚度3.5cm,False,False,
R166-S025,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度5cm 【含量更高】,530.91,702.9,平台加补后,5.0,厚度5cm,False,False,
R166-S026,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度7.5cm 【含量更高】,680.31,900.9,平台加补后,7.5,厚度7.5cm,False,False,
R166-S027,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度10cm 【含量更高】,874.32,1142.9,平台加补后,10.0,厚度10cm,False,False,
R166-S028,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,热卖母婴级105D厚度15cm 【含量更高】,1503.81,1670.9,平台加补后,15.0,厚度15cm,False,False,同商品SKU名+价格重复（空白归一）
R166-S029,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯5cm （喜欢硬度更高拍这个）,613.71,812.9,平台加补后,,,False,False,
R166-S030,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯7.5cm （喜欢硬度更高拍这个）,773.01,1010.9,平台加补后,,,False,False,
R166-S031,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯10cm （喜欢硬度更高拍这个）,958.41,1252.9,平台加补后,,,False,False,
R166-S032,166,RL皇室品牌乳胶直销店,泰国乳胶床垫学生宿舍单人榻榻米家用席梦思儿童软垫定制1.8m1.5,https://detail.tmall.com/item.htm?id=946964083572&sku_properties=21433%3A50753460,新升级石墨烯15cm （喜欢硬度更高拍这个）,1346.31,1780.9,平台加补后,,,False,False,
R167-S001,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,经典款·臻选-20cm-适中偏软-卷包发货,652.1,882.0,平台加补后,,,False,False,
R167-S002,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,舒适款·臻选-22cm-适中微硬-卷包发货,753.95,1020.0,平台加补后,,,False,False,
R167-S003,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,尊享款·臻选-24cm-软硬适中-卷包发货,753.95,1020.0,平台加补后,,,False,False,
R167-S004,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐零压款·臻选-26cm-适中偏软-卷包发货,849.15,1147.0,平台加补后,,,False,False,
R167-S005,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐奢华款·臻选-28cm-软硬适中-卷包发货,864.45,1168.0,平台加补后,,,False,False,
R167-S006,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐总统套房·臻选-30cm-软硬适中-卷包发货,928.2,1253.0,平台加补后,,,False,False,
R167-S007,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,护脊款·臻选-22cm-适中偏硬-整张发货,1020.85,1377.0,平台加补后,,,False,False,
R167-S008,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,璟享款·臻选-24cm-适中偏硬-整张发货,1048.05,1413.0,平台加补后,,,False,False,
R167-S009,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,臻享款·臻选-26cm-软硬适中-整张发货,1111.8,1498.0,平台加补后,,,False,False,
R167-S010,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐奢雅款·臻选-28cm-双面睡感-整张发货,1223.15,1647.0,平台加补后,,,False,False,
R167-S011,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐旗舰款·臻选-30cm-双面睡感-整张发货,1263.1,1700.0,平台加补后,,,False,False,
R167-S012,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,经典款·臻选-20cm-适中偏软-卷包发货,652.1,882.0,平台加补后,,,False,False,同商品SKU名+价格重复（空白归一）
R167-S013,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,舒适款·臻选-22cm-适中微硬-卷包发货,753.95,1020.0,平台加补后,,,False,False,同商品SKU名+价格重复（空白归一）
R167-S014,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,尊享款·臻选-24cm-软硬适中-卷包发货,753.95,1020.0,平台加补后,,,False,False,同商品SKU名+价格重复（空白归一）
R167-S015,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐零压款·臻选-26cm-适中偏软-卷包发货,849.15,1147.0,平台加补后,,,False,False,同商品SKU名+价格重复（空白归一）
R167-S016,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐奢华款·臻选-28cm-软硬适中-卷包发货,864.45,1168.0,平台加补后,,,False,False,同商品SKU名+价格重复（空白归一）
R167-S017,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,⭐总统套房·臻选-30cm-软硬适中-卷包发货,928.2,1253.0,平台加补后,,,False,False,同商品SKU名+价格重复（空白归一）
R167-S018,167,海马集盒官方店,国家补贴五星级酒店床垫希尔顿专用乳胶独立弹簧压缩家用超软加厚,https://detail.tmall.com/item.htm?id=1031482994207&sku_properties=21433%3A50753460,护脊款·臻选-22cm-适中偏硬-整张发货,1020.85,1377.0,平台加补后,,,False,False,同商品SKU名+价格重复（空白归一）
